TYPE,NAME,SGO_FORMAT,SPORT_ID,LEAGUE_ID,LEAGUE_NAME,SGO_SPORT_KEY,HAS_LOGO,CURRENT_PATH,PREFERRED_FILE_NAME,PREFERRED_FILE_PATH,STATUS
TEAM,Augsburg,Augsburg,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,augsburg.gif,soccer/germany-bundesliga/augsburg.gif,DONE
TEAM,Bayern,Bayern,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,bayern.gif,soccer/germany-bundesliga/bayern.gif,DONE
TEAM,Bremen,Bremen,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,bremen.gif,soccer/germany-bundesliga/bremen.gif,DONE
TEAM,Dortmund,Dortmund,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,dortmund.gif,soccer/germany-bundesliga/dortmund.gif,DONE
TEAM,Frankfurt,Frankfurt,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,frankfurt.gif,soccer/germany-bundesliga/frankfurt.gif,DONE
TEAM,Freiburg,Freiburg,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,freiburg.gif,soccer/germany-bundesliga/freiburg.gif,DONE
TEAM,Heidenheim,Heidenheim,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,heidenheim.gif,soccer/germany-bundesliga/heidenheim.gif,❌ MISSING
TEAM,Hoffenheim,Hoffenheim,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,hoffenheim.gif,soccer/germany-bundesliga/hoffenheim.gif,DONE
TEAM,HSV,HSV,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,hsv.gif,soccer/germany-bundesliga/hsv.gif,DONE
TEAM,Köln,Köln,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,YES,soccer/germany-bundesliga/koln.gif,koln.gif,soccer/germany-bundesliga/koln.gif,✅ Logo exists
TEAM,Leipzig,Leipzig,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,leipzig.gif,soccer/germany-bundesliga/leipzig.gif,Low Confidence: 0.6
TEAM,Leverkusen,Leverkusen,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,leverkusen.gif,soccer/germany-bundesliga/leverkusen.gif,DONE
TEAM,M'gladbach,M'gladbach,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,mgladbach.gif,soccer/germany-bundesliga/mgladbach.gif,DONE
TEAM,Mainz 05,Mainz 05,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,YES,soccer/germany-bundesliga/mainz-05.gif,mainz-05.gif,soccer/germany-bundesliga/mainz-05.gif,✅ Logo exists
TEAM,St. Pauli,St. Pauli,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,st-pauli.gif,soccer/germany-bundesliga/st-pauli.gif,Low Confidence: 0.6
TEAM,Stuttgart,Stuttgart,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,stuttgart.gif,soccer/germany-bundesliga/stuttgart.gif,DONE
TEAM,Union Berlin,Union Berlin,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,union-berlin.gif,soccer/germany-bundesliga/union-berlin.gif,Low Confidence: 0.7
TEAM,Wolfsburg,Wolfsburg,SOCCER,BUNDESLIGA,Bundesliga,bundesliga,NO,NONE,wolfsburg.gif,soccer/germany-bundesliga/wolfsburg.gif,DONE
TEAM,Arsenal,Arsenal,SOCCER,EPL,Premier League,epl,NO,NONE,arsenal.gif,soccer/epl/arsenal.gif,No Match Found
TEAM,Aston Villa,Aston Villa,SOCCER,EPL,Premier League,epl,NO,NONE,aston-villa.gif,soccer/epl/aston-villa.gif,No Match Found
TEAM,Bournemouth,Bournemouth,SOCCER,EPL,Premier League,epl,NO,NONE,bournemouth.gif,soccer/epl/bournemouth.gif,No Match Found
TEAM,Brentford,Brentford,SOCCER,EPL,Premier League,epl,NO,NONE,brentford.gif,soccer/epl/brentford.gif,No Match Found
TEAM,Brighton,Brighton,SOCCER,EPL,Premier League,epl,NO,NONE,brighton.gif,soccer/epl/brighton.gif,No Match Found
TEAM,Burnley,Burnley,SOCCER,EPL,Premier League,epl,NO,NONE,burnley.gif,soccer/epl/burnley.gif,No Match Found
TEAM,Chelsea,Chelsea,SOCCER,EPL,Premier League,epl,NO,NONE,chelsea.gif,soccer/epl/chelsea.gif,No Match Found
TEAM,Crystal Palace,Crystal Palace,SOCCER,EPL,Premier League,epl,NO,NONE,crystal-palace.gif,soccer/epl/crystal-palace.gif,No Match Found
TEAM,Everton,Everton,SOCCER,EPL,Premier League,epl,NO,NONE,everton.gif,soccer/epl/everton.gif,No Match Found
TEAM,Forest,Forest,SOCCER,EPL,Premier League,epl,NO,NONE,forest.gif,soccer/epl/forest.gif,No Match Found
TEAM,Fulham,Fulham,SOCCER,EPL,Premier League,epl,NO,NONE,fulham.gif,soccer/epl/fulham.gif,No Match Found
TEAM,Leeds,Leeds,SOCCER,EPL,Premier League,epl,NO,NONE,leeds.gif,soccer/epl/leeds.gif,No Match Found
TEAM,Liverpool,Liverpool,SOCCER,EPL,Premier League,epl,NO,NONE,liverpool.gif,soccer/epl/liverpool.gif,No Match Found
TEAM,Man City,Man City,SOCCER,EPL,Premier League,epl,NO,NONE,man-city.gif,soccer/epl/man-city.gif,No Match Found
TEAM,Man Utd,Man Utd,SOCCER,EPL,Premier League,epl,NO,NONE,man-utd.gif,soccer/epl/man-utd.gif,No Match Found
TEAM,Newcastle,Newcastle,SOCCER,EPL,Premier League,epl,NO,NONE,newcastle.gif,soccer/epl/newcastle.gif,No Match Found
TEAM,Sunderland,Sunderland,SOCCER,EPL,Premier League,epl,NO,NONE,sunderland.gif,soccer/epl/sunderland.gif,No Match Found
TEAM,Tottenham,Tottenham,SOCCER,EPL,Premier League,epl,NO,NONE,tottenham.gif,soccer/epl/tottenham.gif,No Match Found
TEAM,West Ham,West Ham,SOCCER,EPL,Premier League,epl,NO,NONE,west-ham.gif,soccer/epl/west-ham.gif,No Match Found
TEAM,Wolves,Wolves,SOCCER,EPL,Premier League,epl,NO,NONE,wolves.gif,soccer/epl/wolves.gif,No Match Found
TEAM,76ers,76ers,BASKETBALL,NBA,NBA,nba,NO,NONE,76ers.gif,basketball/nba/76ers.gif,DONE
TEAM,Bucks,Bucks,BASKETBALL,NBA,NBA,nba,NO,NONE,bucks.gif,basketball/nba/bucks.gif,DONE
TEAM,Bulls,Bulls,BASKETBALL,NBA,NBA,nba,NO,NONE,bulls.gif,basketball/nba/bulls.gif,DONE
TEAM,Cavaliers,Cavaliers,BASKETBALL,NBA,NBA,nba,NO,NONE,cavaliers.gif,basketball/nba/cavaliers.gif,DONE
TEAM,Celtics,Celtics,BASKETBALL,NBA,NBA,nba,NO,NONE,celtics.gif,basketball/nba/celtics.gif,DONE
TEAM,Clippers,Clippers,BASKETBALL,NBA,NBA,nba,NO,NONE,clippers.gif,basketball/nba/clippers.gif,DONE
TEAM,Grizzlies,Grizzlies,BASKETBALL,NBA,NBA,nba,NO,NONE,grizzlies.gif,basketball/nba/grizzlies.gif,DONE
TEAM,Hawks,Hawks,BASKETBALL,NBA,NBA,nba,NO,NONE,hawks.gif,basketball/nba/hawks.gif,DONE
TEAM,Heat,Heat,BASKETBALL,NBA,NBA,nba,NO,NONE,heat.gif,basketball/nba/heat.gif,DONE
TEAM,Hornets,Hornets,BASKETBALL,NBA,NBA,nba,NO,NONE,hornets.gif,basketball/nba/hornets.gif,DONE
TEAM,Jazz,Jazz,BASKETBALL,NBA,NBA,nba,NO,NONE,jazz.gif,basketball/nba/jazz.gif,DONE
TEAM,Kings,Kings,BASKETBALL,NBA,NBA,nba,NO,NONE,kings.gif,basketball/nba/kings.gif,DONE
TEAM,Knicks,Knicks,BASKETBALL,NBA,NBA,nba,NO,NONE,knicks.gif,basketball/nba/knicks.gif,DONE
TEAM,Lakers,Lakers,BASKETBALL,NBA,NBA,nba,NO,NONE,lakers.gif,basketball/nba/lakers.gif,DONE
TEAM,Magic,Magic,BASKETBALL,NBA,NBA,nba,NO,NONE,magic.gif,basketball/nba/magic.gif,DONE
TEAM,Mavericks,Mavericks,BASKETBALL,NBA,NBA,nba,NO,NONE,mavericks.gif,basketball/nba/mavericks.gif,DONE
TEAM,Nets,Nets,BASKETBALL,NBA,NBA,nba,NO,NONE,nets.gif,basketball/nba/nets.gif,DONE
TEAM,Nuggets,Nuggets,BASKETBALL,NBA,NBA,nba,NO,NONE,nuggets.gif,basketball/nba/nuggets.gif,DONE
TEAM,Pacers,Pacers,BASKETBALL,NBA,NBA,nba,NO,NONE,pacers.gif,basketball/nba/pacers.gif,DONE
TEAM,Pelicans,Pelicans,BASKETBALL,NBA,NBA,nba,NO,NONE,pelicans.gif,basketball/nba/pelicans.gif,DONE
TEAM,Pistons,Pistons,BASKETBALL,NBA,NBA,nba,NO,NONE,pistons.gif,basketball/nba/pistons.gif,DONE
TEAM,Raptors,Raptors,BASKETBALL,NBA,NBA,nba,NO,NONE,raptors.gif,basketball/nba/raptors.gif,DONE
TEAM,Rockets,Rockets,BASKETBALL,NBA,NBA,nba,NO,NONE,rockets.gif,basketball/nba/rockets.gif,DONE
TEAM,Spurs,Spurs,BASKETBALL,NBA,NBA,nba,NO,NONE,spurs.gif,basketball/nba/spurs.gif,DONE
TEAM,Suns,Suns,BASKETBALL,NBA,NBA,nba,NO,NONE,suns.gif,basketball/nba/suns.gif,DONE
TEAM,Thunder,Thunder,BASKETBALL,NBA,NBA,nba,NO,NONE,thunder.gif,basketball/nba/thunder.gif,DONE
TEAM,Timberwolves,Timberwolves,BASKETBALL,NBA,NBA,nba,NO,NONE,timberwolves.gif,basketball/nba/timberwolves.gif,DONE
TEAM,Trail Blazers,Trail Blazers,BASKETBALL,NBA,NBA,nba,NO,NONE,trail-blazers.gif,basketball/nba/trail-blazers.gif,DONE
TEAM,Warriors,Warriors,BASKETBALL,NBA,NBA,nba,NO,NONE,warriors.gif,basketball/nba/warriors.gif,DONE
TEAM,Wizards,Wizards,BASKETBALL,NBA,NBA,nba,NO,NONE,wizards.gif,basketball/nba/wizards.gif,DONE
TEAM,A&M–Commerce,A&M–Commerce,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,amcommerce.gif,college/basketball/amcommerce.gif,DONE
TEAM,Abilene Christian,Abilene Christian,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,abilene-christian.gif,college/basketball/abilene-christian.gif,DONE
TEAM,Air Force,Air Force,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,air-force.gif,college/basketball/air-force.gif,DONE
TEAM,Akron,Akron,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,akron.gif,college/basketball/akron.gif,DONE
TEAM,Alabama,Alabama,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,alabama.gif,college/basketball/alabama.gif,DONE
TEAM,Alabama A&M,Alabama A&M,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,alabama-am.gif,college/basketball/alabama-am.gif,DONE
TEAM,Alabama St.,Alabama St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,alabama-st.gif,college/basketball/alabama-st.gif,DONE
TEAM,Albany NY,Albany NY,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,albany-ny.gif,college/basketball/albany-ny.gif,DONE
TEAM,Alcorn St.,Alcorn St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,alcorn-st.gif,college/basketball/alcorn-st.gif,DONE
TEAM,American Univ.,American Univ.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,american-univ.gif,college/basketball/american-univ.gif,DONE
TEAM,Arizona,Arizona,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,arizona.gif,college/basketball/arizona.gif,DONE
TEAM,Arizona State,Arizona State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,arizona-state.gif,college/basketball/arizona-state.gif,DONE
TEAM,Arkansas,Arkansas,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,arkansas.gif,college/basketball/arkansas.gif,DONE
TEAM,Arkansas St.,Arkansas St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,arkansas-st.gif,college/basketball/arkansas-st.gif,DONE
TEAM,Arkansas-Pine,Arkansas-Pine,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,arkansas-pine.gif,college/basketball/arkansas-pine.gif,DONE
TEAM,Army,Army,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,army.gif,college/basketball/army.gif,DONE
TEAM,Auburn,Auburn,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,auburn.gif,college/basketball/auburn.gif,DONE
TEAM,Austin Peay,Austin Peay,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,austin-peay.gif,college/basketball/austin-peay.gif,DONE
TEAM,Ball State,Ball State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,ball-state.gif,college/basketball/ball-state.gif,DONE
TEAM,Baylor,Baylor,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,baylor.gif,college/basketball/baylor.gif,DONE
TEAM,Bellarmine,Bellarmine,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,bellarmine.gif,college/basketball/bellarmine.gif,DONE
TEAM,Belmont,Belmont,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,belmont.gif,college/basketball/belmont.gif,DONE
TEAM,Bethune-Cookman,Bethune-Cookman,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,bethune-cookman.gif,college/basketball/bethune-cookman.gif,DONE
TEAM,Binghamton,Binghamton,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,binghamton.gif,college/basketball/binghamton.gif,DONE
TEAM,Boise State,Boise State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,boise-state.gif,college/basketball/boise-state.gif,DONE
TEAM,Boston College,Boston College,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,boston-college.gif,college/basketball/boston-college.gif,DONE
TEAM,Boston Uni.,Boston Uni.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,boston-uni.gif,college/basketball/boston-uni.gif,DONE
TEAM,Bowling Green,Bowling Green,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,bowling-green.gif,college/basketball/bowling-green.gif,DONE
TEAM,Brown,Brown,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,brown.gif,college/basketball/brown.gif,DONE
TEAM,Bryant,Bryant,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,bryant.gif,college/basketball/bryant.gif,DONE
TEAM,Bucknell,Bucknell,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,bucknell.gif,college/basketball/bucknell.gif,DONE
TEAM,Buffalo,Buffalo,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,buffalo.gif,college/basketball/buffalo.gif,DONE
TEAM,Butler,Butler,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,butler.gif,college/basketball/butler.gif,DONE
TEAM,BYU,BYU,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,byu.gif,college/basketball/byu.gif,DONE
TEAM,C Connecticut St.,C Connecticut St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,c-connecticut-st.gif,college/basketball/c-connecticut-st.gif,Low Confidence: 0.8
TEAM,Cal Poly,Cal Poly,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,cal-poly.gif,college/basketball/cal-poly.gif,DONE
TEAM,California,California,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,california.gif,college/basketball/california.gif,DONE
TEAM,California Baptist,California Baptist,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,california-baptist.gif,college/basketball/california-baptist.gif,DONE
TEAM,Campbell,Campbell,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,campbell.gif,college/basketball/campbell.gif,DONE
TEAM,Canisius,Canisius,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,canisius.gif,college/basketball/canisius.gif,DONE
TEAM,Central Florida,Central Florida,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,central-florida.gif,college/basketball/central-florida.gif,DONE
TEAM,Central Michigan,Central Michigan,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,central-michigan.gif,college/basketball/central-michigan.gif,DONE
TEAM,Charleston,Charleston,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,charleston.gif,college/basketball/charleston.gif,DONE
TEAM,Charleston Southern,Charleston Southern,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,charleston-southern.gif,college/basketball/charleston-southern.gif,DONE
TEAM,Charlotte,Charlotte,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,charlotte.gif,college/basketball/charlotte.gif,DONE
TEAM,Chattanooga,Chattanooga,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,chattanooga.gif,college/basketball/chattanooga.gif,DONE
TEAM,Chicago State,Chicago State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,chicago-state.gif,college/basketball/chicago-state.gif,DONE
TEAM,Cincinnati,Cincinnati,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,cincinnati.gif,college/basketball/cincinnati.gif,DONE
TEAM,Clemson,Clemson,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,clemson.gif,college/basketball/clemson.gif,DONE
TEAM,Coastal Carolina,Coastal Carolina,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,coastal-carolina.gif,college/basketball/coastal-carolina.gif,DONE
TEAM,Colgate,Colgate,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,colgate.gif,college/basketball/colgate.gif,DONE
TEAM,Colorado,Colorado,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,colorado.gif,college/basketball/colorado.gif,DONE
TEAM,Colorado St.,Colorado St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,colorado-st.gif,college/basketball/colorado-st.gif,DONE
TEAM,Columbia,Columbia,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/colleges/columbia.png,columbia.gif,college/basketball/columbia.gif,✅ Logo exists
TEAM,Coppin St.,Coppin St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,coppin-st.gif,college/basketball/coppin-st.gif,DONE
TEAM,Cornell,Cornell,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,cornell.gif,college/basketball/cornell.gif,DONE
TEAM,Creighton,Creighton,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,creighton.gif,college/basketball/creighton.gif,DONE
TEAM,CSU Northridge,CSU Northridge,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,csu-northridge.gif,college/basketball/csu-northridge.gif,DONE
TEAM,Dartmouth,Dartmouth,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,dartmouth.gif,college/basketball/dartmouth.gif,DONE
TEAM,Davidson,Davidson,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,davidson.gif,college/basketball/davidson.gif,DONE
TEAM,Delaware,Delaware,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,delaware.gif,college/basketball/delaware.gif,DONE
TEAM,Denver,Denver,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,denver.gif,college/basketball/denver.gif,DONE
TEAM,DePaul,DePaul,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,depaul.gif,college/basketball/depaul.gif,DONE
TEAM,Detroit,Detroit,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,detroit.gif,college/basketball/detroit.gif,DONE
TEAM,Drake,Drake,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,drake.gif,college/basketball/drake.gif,DONE
TEAM,Drexel,Drexel,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,drexel.gif,college/basketball/drexel.gif,DONE
TEAM,Duke,Duke,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,duke.gif,college/basketball/duke.gif,DONE
TEAM,Duquesne,Duquesne,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,duquesne.gif,college/basketball/duquesne.gif,DONE
TEAM,East Carolina,East Carolina,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,east-carolina.gif,college/basketball/east-carolina.gif,DONE
TEAM,Eastern Illinois,Eastern Illinois,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,eastern-illinois.gif,college/basketball/eastern-illinois.gif,DONE
TEAM,Eastern Kentucky,Eastern Kentucky,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/colleges/eastern-kentucky.gif,eastern-kentucky.gif,college/basketball/eastern-kentucky.gif,✅ Logo exists
TEAM,Eastern Michigan,Eastern Michigan,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,eastern-michigan.gif,college/basketball/eastern-michigan.gif,DONE
TEAM,Eastern Washington,Eastern Washington,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,eastern-washington.gif,college/basketball/eastern-washington.gif,DONE
TEAM,Elon Phoenix,Elon Phoenix,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/colleges/elon-phoenix.gif,elon-phoenix.gif,college/basketball/elon-phoenix.gif,✅ Logo exists
TEAM,Evansville,Evansville,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,evansville.gif,college/basketball/evansville.gif,DONE
TEAM,Fairfield,Fairfield,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,fairfield.gif,college/basketball/fairfield.gif,DONE
TEAM,Fairleigh Dickinson,Fairleigh Dickinson,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,fairleigh-dickinson.gif,college/basketball/fairleigh-dickinson.gif,DONE
TEAM,FGCU,FGCU,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,fgcu.gif,college/basketball/fgcu.gif,DONE
TEAM,FL Atlantic,FL Atlantic,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,fl-atlantic.gif,college/basketball/fl-atlantic.gif,DONE
TEAM,Florida,Florida,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,florida.gif,college/basketball/florida.gif,DONE
TEAM,Florida A&M,Florida A&M,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,florida-am.gif,college/basketball/florida-am.gif,DONE
TEAM,Florida Int.,Florida Int.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/colleges/florida-int..gif,florida-int.gif,college/basketball/florida-int.gif,✅ Logo exists
TEAM,Florida St,Florida St,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,florida-st.gif,college/basketball/florida-st.gif,DONE
TEAM,Fresno St.,Fresno St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,fresno-st.gif,college/basketball/fresno-st.gif,DONE
TEAM,G. Washington,G. Washington,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,g-washington.gif,college/basketball/g-washington.gif,DONE
TEAM,George Mason,George Mason,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,george-mason.gif,college/basketball/george-mason.gif,DONE
TEAM,Georgetown,Georgetown,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,georgetown.gif,college/basketball/georgetown.gif,DONE
TEAM,Georgia Bulldogs,Georgia Bulldogs,BASKETBALL,NCAAB,NCAA Basketball,ncaab,YES,college/colleges/georgia-bulldogs.gif,georgia-bulldogs.gif,college/basketball/georgia-bulldogs.gif,✅ Logo exists
TEAM,Georgia Southern,Georgia Southern,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,georgia-southern.gif,college/basketball/georgia-southern.gif,DONE
TEAM,Georgia St.,Georgia St.,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,georgia-st.gif,college/basketball/georgia-st.gif,DONE
TEAM,Georgia Tech,Georgia Tech,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,georgia-tech.gif,college/basketball/georgia-tech.gif,DONE
TEAM,Gonzaga,Gonzaga,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,gonzaga.gif,college/basketball/gonzaga.gif,DONE
TEAM,Gr. Canyon,Gr. Canyon,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,gr-canyon.gif,college/basketball/gr-canyon.gif,DONE
TEAM,Hampton,Hampton,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,hampton.gif,college/basketball/hampton.gif,DONE
TEAM,Harvard,Harvard,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,harvard.gif,college/basketball/harvard.gif,DONE
TEAM,Hawaii,Hawaii,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,hawaii.gif,college/basketball/hawaii.gif,DONE
TEAM,High Point,High Point,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,high-point.gif,college/basketball/high-point.gif,DONE
TEAM,Hofstra,Hofstra,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,hofstra.gif,college/basketball/hofstra.gif,DONE
TEAM,Holy Cross,Holy Cross,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,holy-cross.gif,college/basketball/holy-cross.gif,DONE
TEAM,Houston,Houston,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,houston.gif,college/basketball/houston.gif,DONE
TEAM,Houston Baptist,Houston Baptist,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,houston-baptist.gif,college/basketball/houston-baptist.gif,DONE
TEAM,Howard,Howard,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,howard.gif,college/basketball/howard.gif,DONE
TEAM,Idaho,Idaho,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,idaho.gif,college/basketball/idaho.gif,DONE
TEAM,Idaho State,Idaho State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,idaho-state.gif,college/basketball/idaho-state.gif,DONE
TEAM,Illinois,Illinois,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,illinois.gif,college/basketball/illinois.gif,DONE
TEAM,Illinois State,Illinois State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,illinois-state.gif,college/basketball/illinois-state.gif,DONE
TEAM,Incarnate Word,Incarnate Word,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,incarnate-word.gif,college/basketball/incarnate-word.gif,DONE
TEAM,Indiana,Indiana,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,indiana.gif,college/basketball/indiana.gif,DONE
TEAM,Indiana State,Indiana State,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,indiana-state.gif,college/basketball/indiana-state.gif,DONE
TEAM,Iona,Iona,BASKETBALL,NCAAB,NCAA Basketball,ncaab,NO,NONE,iona.gif,college/basketball/iona.gif,DONE
